Gender,Height,Weight
Male,178.4167526,198.1999576
Male,182.3464517,193.4375287
Male,191.3403502,240.4408159
Male,167.4076596,168.221009
Female,161.2891042,123.5860792
Male,181.383316,189.2048025
Male,175.2152471,178.2824095
Male,178.6832984,194.3287921
Male,178.7046622,185.0245076
Female,157.304636,141.4413143
Male,180.0847724,193.4541646
Female,160.4483669,142.0103791
Female,165.8310359,127.0398432
Female,160.8022031,132.9747907
Female,158.0675184,136.6812383
Male,178.3183665,199.7040627
Female,161.896513,136.2040241
Male,182.0579726,200.206207
Female,174.2537425,179.1819241
Male,166.494768,178.4481797
Male,187.8698132,215.0438889
Female,153.4079494,112.8827068
Female,165.9862283,137.4261339
Female,165.4999321,136.7543482
Female,167.8029418,171.937809
Female,168.8476711,149.2051712
Female,166.1320041,158.0553657
Female,159.6156343,129.2506703
Female,168.1205896,126.3762999
Female,168.2798846,124.0199168
Female,159.6355008,121.679765
Female,157.2309808,131.0202557
Male,188.1638984,194.7788543
Male,180.9825834,204.6554938
Female,157.5383938,125.5070804
Female,169.0794492,138.60008
Female,163.0104501,146.6368341
Female,172.5812941,162.1639747
Female,164.1698381,138.1461253
Female,144.4903665,99.87359265
Female,160.9510504,128.0372353
Female,180.651893,176.0403452
Male,173.9460771,174.4555542
Female,165.3948949,154.4582532
Male,178.8261643,217.8372448
Male,177.1977115,189.8283126
Male,177.3642611,195.9790196
Female,162.2863445,148.9711143
Male,194.6085667,255.8633265
Male,177.8890736,181.3247792
Male,169.1182762,181.2279815
Male,184.2549695,213.7169568
Female,165.4281452,156.9016374
Male,173.0797703,170.7999514
Male,175.1804462,177.809028
Female,156.5737589,121.3031707
Female,161.8859429,146.9717235
Female,162.4515648,127.44497
Male,182.341221,221.7025057
Female,152.9596666,120.4299326
Female,174.8064367,188.6918621
Female,154.2188492,130.6477151
Male,170.6343846,179.4444452
Female,173.7547503,165.5720934
Male,176.0713713,172.4550996
Female,175.3899987,166.4519373
Male,177.6583964,172.8988503
Male,167.7861812,167.9820225
Male,177.9643087,192.045218
Female,147.8575908,77.5237739
Male,174.0328738,186.3624116
Female,157.99993,131.7831179
Female,154.9894451,106.8552947
Male,162.8769082,152.8386498
Male,176.3030817,180.7182577
Male,164.1045703,172.3159674
Male,170.8857321,156.4163422
Female,166.6320473,152.7936436
Female,163.924102,130.6702599
Female,169.2868238,159.5935443
Male,161.9685652,159.2940905
Male,171.398635,184.2095011
Female,172.8706438,150.9796778
Male,166.5378975,162.3742323
Female,160.2080292,155.2781093
Female,171.4035106,170.617082
Female,179.5707432,194.0488092
Female,171.3967913,160.8826812
Male,170.2971369,160.1561156
Female,155.4227241,114.7279576
Male,182.8041561,206.8236053
Female,171.3095865,162.4363627
Male,176.379515,184.4360029
Male,174.8541348,181.5525586
Male,172.7638934,180.1583802
Male,176.641253,207.8748388
Female,168.1617866,151.0205523
Female,154.7271381,120.9432479
Female,161.878601,114.2697496
Male,176.7308892,194.0945611
Male,166.1620228,160.7366454
Male,184.4472753,199.056247
Male,186.6946726,225.9722183
Male,182.0680834,214.2592859
Female,169.7796117,160.0419742
Female,164.608982,138.4852177
Female,169.4082535,156.7777396
Female,163.8963546,136.7579301
Female,164.4514247,125.7758123
Female,172.0257508,154.3627954
Male,195.9884343,228.7073009
Female,153.0586886,100.5852701
Female,169.2005891,169.1286528
Female,165.7470138,140.5053866
Female,173.3759216,165.8457794
Male,171.5125839,174.3997304
Female,155.9265878,130.7341803
Female,173.490212,167.9995535
Female,154.825914,95.68667433
Female,162.9590352,130.6241997
Male,172.0230721,201.1164009
Female,159.943022,102.8538992
Male,191.9060227,218.8872833
Female,153.054752,115.3897859
Female,153.5478417,122.1551849
Female,168.2769071,140.5344275
Female,154.1390846,101.1323591
Male,179.5226477,205.8172958
Female,158.7614221,142.6396419
Male,173.0857157,167.2945421
Female,147.7326561,105.1470245
Female,153.1293118,100.1569728
Female,161.5041487,133.1894038
Male,184.4327713,200.6336879
Female,171.0742092,165.3546779
Female,172.2216252,162.509491
Male,186.3417461,202.2355678
Female,166.7881441,139.6225731
Male,179.5430685,194.9436551
Female,167.70963,140.494284
Female,142.5166113,80.53125938
Male,161.8494592,156.769607
Female,154.0042643,109.7196963
Male,177.1637874,193.4762588
Female,159.6828003,161.2683954
Female,168.0180249,152.7497472
Female,161.7624885,129.0210553
Male,162.301779,168.299538
Male,171.4501706,175.8798044
Male,183.7696137,201.9148471
Male,167.270494,160.1119988
Female,165.1793971,150.4681643
Female,162.3202641,136.8524131
Male,170.9947717,163.292432
Female,164.0919645,148.6388064
Male,183.5381526,201.7014216
Female,154.5699504,140.811514
Male,188.8257866,210.1115361
Female,155.4505265,115.9011288
Female,148.1924501,110.1522367
Male,175.8640932,178.3366036
Male,173.1517863,185.2531099
Male,177.6073327,185.8665843
Female,158.5599553,117.9299101
Male,177.2013242,196.0145851
Female,156.7153104,117.0037074
Male,174.7254301,176.9361873
Female,154.8269361,105.8805806
Female,168.0403756,143.7091839
Female,160.2007931,145.8706373
Female,153.8928308,128.1838054
Female,155.6169046,101.2449191
Female,165.6193818,143.5633393
Female,163.3172607,149.1907378
Female,164.1255649,146.5476437
Male,168.9485114,180.7605348
Male,181.6111373,195.4760032
Female,175.4410294,158.3884457
Male,170.1745694,178.0573356
Female,157.0219436,121.5803839
Male,158.3606588,139.1966211
Male,181.105106,224.3575325
Female,166.0919274,139.1111288
Female,167.1076037,119.6706717
Female,160.2079662,134.4457019
Female,165.7821355,161.4777443
Male,183.2924124,207.8643173
Male,173.3125917,181.6141111
Female,158.637527,138.3607652
Female,157.4573286,131.4107319
Female,151.3518167,104.0461802
Female,166.2703938,141.8851297
Female,170.6328065,166.6013766
Female,162.2150007,138.6060897
Female,162.4734932,130.6118695
Male,179.9015517,197.9253539
Female,170.5589841,139.5528148
Male,162.2424282,168.0778994
Female,149.9259216,116.8115117
Female,168.8483062,164.8653866
Male,160.0516111,162.6905941
Female,168.1112668,154.3208008
Female,162.942023,144.985146
Male,168.1724279,182.9464191
Male,179.9791472,187.1053638
Male,183.2504636,191.8741693
Female,174.5828738,153.723006
Female,160.9158518,141.9065098
Male,167.1033737,174.5848799
Female,162.8296995,144.7659428
Female,151.1234113,125.601269
Female,170.6991043,156.1722271
Female,162.7189501,137.2545183
Female,174.4655698,173.1158126
Male,176.8180457,188.8687778
Male,180.9444392,208.4940808
Female,164.1607074,155.2208137
Female,169.7587794,151.9338859
Female,163.2436083,140.5711394
Female,158.4524329,125.347102
Female,160.445612,124.4904785
Female,157.3117452,102.4715125
Female,163.2323748,150.0713449
Male,180.0296787,192.3495218
Male,179.1771916,210.1988449
Female,165.6481124,150.6466496
Male,182.3053097,200.1298194
Male,174.0890051,179.5714664
Male,175.3121031,177.9523822
Male,181.6669435,194.2642644
Female,157.7308432,136.3823338
Male,156.1109732,135.5111157
Male,167.1268007,162.0277356
Male,180.754583,203.2794072
Female,169.8999875,162.4010008
Female,157.3383845,113.6491027
Male,181.5359871,202.839156
Male,169.6478178,186.9303705
Female,173.1951047,177.5688496
Female,166.8472871,158.8407203
Female,170.4909521,165.3248993
Male,173.0318316,196.4144153
Female,157.6222702,125.1358969
Female,151.2283704,121.2448755
Female,160.0110683,122.5647001
Female,145.1814051,94.26320265
Female,153.248795,131.0490083
Female,165.4219405,142.3834652
Female,164.0874507,168.9078937
Female,160.8747911,136.066724
Female,161.5025481,128.2196167
Female,167.9079762,154.5954511
Male,171.6097986,171.2664298
Male,173.8801561,185.5340211
Female,173.5100217,168.3728784
Female,159.52389,143.8964651
Male,194.8429805,235.0354188
Female,160.1301937,117.0339844
Female,155.7304287,113.5196137
Male,163.9291611,157.1292772
Female,151.6355217,111.148256
Male,180.1056512,197.216552
Male,179.1509653,194.009473
Male,172.0125901,177.663756
Male,174.5270014,195.3918622
Female,161.7268088,149.1559471
Female,163.6481816,142.2058607
Male,179.1948488,194.2108233
Male,174.4253333,170.4318734
Female,163.5431361,133.1152129
Male,175.0183218,195.4085511
Male,175.4669002,176.8676042
Female,158.0165197,136.2048215
Female,154.9140693,113.6326932
Male,180.4752524,215.258776
Female,157.4091878,132.9074143
Female,162.5087505,156.6245497
Male,172.5507949,184.40952
Male,182.6062334,199.8296986
Female,156.1487969,121.3872357
Male,168.2051963,163.5710421
Male,181.522884,209.9603973
Female,163.4176482,135.0439011
Female,179.9262422,192.160585
Male,181.6001962,192.8872892
Male,173.8754557,185.3776732
Male,174.3559386,172.5485876
Male,173.3244036,184.2925605
Male,168.2804623,170.1094996
Male,188.318415,219.0517283
Female,159.6628094,134.0516407
Female,156.3906156,126.0125198
Female,169.7673414,160.3973229
Female,165.0571583,144.2591727
Male,184.2499593,222.6671779
Male,167.1571763,191.5634948
Female,157.0625571,141.5796541
Male,174.9808411,194.6814346
Male,175.2654998,188.3308958
Male,173.3264133,193.9838213
Male,170.4004243,164.1757008
Male,159.5226444,148.6050424
Male,174.132955,189.0364977
Male,174.9045587,177.1310522
Male,177.5283159,194.5328192
Female,150.9710709,98.76038186
Male,184.814745,200.5073562
Male,182.8238565,203.0764788
Male,165.0697489,169.4096452
Female,158.2005241,132.5764184
Female,165.528974,150.71729
Male,183.2268267,214.5365688
Female,168.1693866,147.8559528
Female,160.4759256,141.2660996
Female,167.3378914,129.0037552
Female,161.7417851,104.1515596
Male,173.4712772,171.9167424
Female,173.3910993,158.7937316
Male,163.9845043,161.8897691
Female,164.6413361,132.5787056
Male,173.5156751,175.2266486
Female,159.3487433,138.2544371
Male,174.5983482,199.8425161
Female,159.4638621,135.6287906
Female,168.1324845,163.8111826
Male,168.5092105,165.6993918
Male,181.5697395,229.6398615
Female,159.292677,119.7897827
Male,167.2459964,164.2769179
Male,169.4220767,172.8398091
Male,183.0966608,210.6365238
Female,159.48575,132.2302757
Female,165.1795264,156.8328807
Female,157.4808036,117.048354
Male,182.0863179,202.8215431
Male,181.967645,213.7411695
Female,165.3891676,153.8801926
Female,157.2086438,128.5571984
Female,157.4399439,117.6404541
Female,167.3346623,142.8552923
Male,169.9561327,166.9015146
Female,160.2007742,141.2149778
Male,186.507044,223.1906998
Female,153.8711885,127.3545
Female,165.2526422,149.7254932
Female,163.4279303,138.297276
Male,174.0862707,191.8229143
Male,190.2084556,211.1662677
Male,182.0654092,215.8751493
Male,174.6599793,209.2814544
Male,166.6462719,152.9130637
Male,174.8612507,153.4680504
Female,168.1582596,153.4137087
Female,158.4072886,132.125296
Female,165.7509008,137.6346512
Male,181.4041228,198.0424839
Female,159.3068009,138.230234
Male,182.7698298,210.6638278
Male,184.8054573,211.7496641
Male,162.1689627,161.6976935
Female,161.5724646,136.6458615
Female,164.2934969,138.8540726
Female,162.9975845,139.8238676
Male,181.2371503,209.3098801
Female,170.0726851,150.8235161
Female,165.4736945,155.7767223
Male,167.7781181,162.5170726
Male,172.5330187,168.6859864
Male,179.3418448,183.5773805
Female,162.5180747,141.4799386
Female,144.4144486,97.36497833
Female,163.3872914,155.5307139
Female,152.8859793,115.0457724
Male,173.6548884,176.5053033
Female,162.4371189,143.7913324
Female,160.0027117,128.292204
Female,162.348109,156.778586
Female,164.2105734,153.2639083
Female,149.0488884,91.54600438
Male,179.7101105,197.8389021
Male,161.4077791,150.3466585
Male,178.545204,189.2492063
Female,164.2831577,123.010507
Male,171.5679019,159.557692
Female,150.7612808,113.2153336
Male,157.6797334,130.2772749
Female,169.0519521,158.6614106
Male,173.1148848,179.2535701
Male,161.0730513,160.1406156
Female,171.9865281,145.4084463
Female,161.9032354,140.4540485
Male,175.843385,195.2186397
Female,175.4081562,174.7276545
Male,183.80292,216.0565032
Female,154.0954668,123.6249244
Female,159.1180774,133.1100799
Male,173.0583541,191.588221
Female,166.7931317,129.6640798
Female,159.4901796,120.4201033
Female,168.2185925,156.1663533
Female,163.9297209,147.5655705
Male,170.0444001,182.3697168
Male,178.732978,202.5715802
Male,172.1302629,164.1578901
Female,163.6699711,151.9796619
Male,172.1772859,164.336269
Female,143.8412464,89.48048027
Female,167.1283024,143.7902033
Male,178.5333964,192.7379267
Female,151.9497477,122.1523826
Female,161.0711893,121.2008492
Male,163.6052846,158.5793973
Male,175.2036187,190.1486823
Female,170.3171457,144.3473559
Male,174.4713684,180.932596
Male,170.1890318,171.5365546
Male,177.2257591,197.628079
Female,164.179255,156.9132399
Female,170.8946499,151.0068276
Male,173.309163,195.2619903
Male,177.5530013,177.7129666
Female,160.4097203,136.6215926
Male,170.8144928,182.8427467
Female,152.4133525,112.6643834
Female,161.4832967,122.56433
Male,173.365528,178.9296041
Female,158.0007956,122.9178819
Female,165.1338286,134.5291923
Female,161.2585982,152.9392832
Male,178.9484375,188.0988373
Male,179.7982054,194.6955725
Male,178.7107363,183.3837722
Male,162.6682668,154.4237329
Female,157.6330221,123.8039063
Male,170.4738857,187.0738839
Female,159.8671177,120.4661532
Male,176.6795547,196.480848
Female,152.0943631,106.78231
Male,182.5820497,207.5756136
Male,178.8253302,188.5944082
Male,163.8242239,169.8410156
Male,170.5233443,177.9843611
Male,170.6680652,193.788816
Female,166.2306674,137.1801877
Male,185.6650541,205.157578
Male,181.1774357,210.6644982
Male,173.6963427,168.1535612
Female,157.9724111,132.0601569
Male,169.3151118,182.7465136
Male,173.6619409,195.1226278
Male,176.796262,191.0334196
Male,178.2845537,181.320106
Female,163.6033679,131.5263733
Female,163.7942546,132.9535637
Male,176.5451383,192.8421057
Female,158.8892504,107.7328728
Male,177.2416169,191.9591286
Male,167.7554274,169.3262842
Female,169.8415582,156.5186947
Male,183.3113178,199.0395678
Male,179.1983931,190.3651823
Female,160.1075963,125.4670161
Male,174.9531158,192.3450524
Male,178.3721401,191.7090668
Female,167.033262,170.8689394
Female,165.7868843,145.6141478
Female,155.0506731,113.8894828
Female,161.1988374,134.0457321
Male,171.3663982,162.4759573
Male,162.8594448,147.3995899
Female,158.5397555,130.7956994
Male,176.8849336,190.251042
Female,167.7809005,150.9956725
Male,167.0113135,167.6670583
Male,163.7060774,147.0446574
Male,180.5530043,207.5855821
Female,159.8994541,120.673464
Male,171.4165327,164.2952413
Male,166.8635057,150.9606196
Male,173.4475213,181.4048084
Female,164.3649849,137.7418968
Male,179.6128338,208.7104386
Male,174.9010478,185.5401186
Male,173.5403751,178.4131887
Female,148.8352485,107.048405
Female,158.4592567,137.5336705
Female,169.6814078,151.0248407
Male,183.1912148,200.3368056
Male,172.1822729,180.0777922
Female,176.1538001,182.6593689
Male,162.0174609,169.0727355
Male,178.0503859,176.67115
Female,148.8978589,105.682556
Male,168.9088567,163.3095283
Female,160.2564588,137.1122674
Female,176.2293741,168.2456301
Male,176.2277268,199.85092
Male,170.556325,182.031248
Male,164.9029546,158.4125594
Female,164.6604788,152.0794508
Male,173.1371512,191.8302347
Male,178.8512273,184.2326617
Male,177.31715,204.4265983
Female,168.5324694,131.2779903
Female,161.5592894,146.6210498
Female,169.5581146,137.6415308
Male,175.8549972,193.071009
Male,172.1124001,178.8203402
Male,177.197778,186.2367508
Male,170.9712063,158.4352052
Male,161.0186234,136.6726435
Female,168.0785365,136.7774542
Male,180.2434061,184.223932
Male,186.1604315,228.5587852
Male,173.7646379,184.1486543
Female,159.4473121,144.9062074
Female,164.4478957,141.4349975
Female,164.4699169,138.3931774
Male,170.9891056,178.0783604
Male,167.4547631,159.2814861
Female,154.7929327,126.7136493
Female,156.9456144,123.6818876
Male,165.3984116,165.7171122
Male,173.9781716,179.9298166
Male,183.0067203,200.2028285
Male,175.9297438,196.3757818
Male,161.8359764,139.4111453
Male,173.6562366,164.9033283
Female,162.5103983,137.0334341
Female,153.8879838,112.599494
Female,167.3225525,146.9627167
Male,176.3716256,195.4473861
Female,163.6497151,130.6923377
Male,165.6194857,177.0496586
Male,174.4906941,171.14303
Male,165.0145206,172.5249689
Male,180.4889287,204.2728377
Male,172.0827894,171.8759027
Female,165.5170723,156.88626
Male,167.1966308,156.804215
Female,153.8682797,118.2428118
Male,173.4084668,172.9412482
Male,177.0123802,177.9888162
Male,178.4436385,189.2718686
Female,160.1747236,122.1347397
Female,153.0421296,125.4871373
Female,147.6616206,89.35722823
Male,174.0098499,200.8772795
Female,160.6668524,135.8656636
Female,160.2155864,141.0236472
Male,196.7625455,252.5566894
Male,172.7135382,185.1235237
Male,166.1451893,160.9695549
Female,168.0265809,150.895695
Female,162.7903452,140.5301672
Male,174.9119885,192.0275342
Female,168.0538444,158.1723552
Male,181.081619,187.9647206
Male,174.6897793,199.6015142
Male,183.1813627,210.9074358
Female,156.9449764,126.9981606
Male,175.0983482,176.6521792
Female,159.6685349,135.5205356
Female,169.846467,157.717527
Male,152.9512271,146.9566461
Female,172.7881147,161.9056826
Female,158.5644815,127.616506
Male,179.6351636,198.1211834
Male,177.1135655,205.2287064
Male,177.0422379,197.3504893
Female,174.3515729,151.1991211
Male,187.0456991,198.8942954
Male,182.512855,213.0841047
Male,175.5190376,194.581051
Female,153.0872577,121.6474204
Male,190.1959824,236.360678
Male,182.8027788,210.4940033
Male,178.262634,184.7233308
Male,171.5351926,180.2696932
Female,174.2202936,171.175342
Male,178.7533743,180.2983567
Male,169.8950707,181.5670857
Female,163.4270556,128.6315004
Female,162.77837,141.3397822
Female,160.980371,126.5457404
Male,179.2407487,205.2812962
Female,144.2450415,95.32808768
Female,159.8718097,127.2488214
Male,168.6099212,172.7818241
Female,163.1767513,138.4064964
Female,156.2333389,102.9077136
Male,175.2502092,180.3509244
Female,171.2186506,170.2709477
Male,172.6853889,170.2762478
Female,162.3178561,146.6922904
Male,167.1219668,158.4603238
Male,185.3773812,224.3725199
Female,158.9786446,132.321686
Female,174.9529306,181.3162234
Female,160.6572804,136.1220535
Female,155.5811855,122.824105
Male,173.6771398,189.4659427
Male,176.5873203,173.9766588
Male,186.0719688,205.5752841
Male,190.5860792,232.8861171
Female,165.8235528,125.1310536
Male,173.6395123,188.7861666
Male,167.229903,139.5340469
Male,165.3592123,156.6584597
Male,169.1440791,196.1484498
Female,171.8366361,174.8346109
Female,176.3184638,170.6262746
Male,162.9402276,153.8813772
Male,176.7516914,194.4983558
Female,148.450485,90.40667477
Male,175.3508241,190.214008
Female,158.444314,130.7813929
Female,170.289815,153.7482323
Male,188.8203966,220.3834481
Male,174.9409663,183.4385392
Male,170.6706552,179.7227431
Male,163.0690225,174.8738756
Male,180.4860776,189.1340124
Female,157.2848211,130.9067037
Female,159.1756535,124.0339778
Male,177.569931,198.9994082
Female,165.2783192,132.4037382
Male,165.7415185,170.5227456
Male,163.6989047,162.6190973
Female,155.837929,136.3024882
Female,161.1568585,136.3244984
Female,157.5639352,108.1740203
Female,152.2881338,119.8804371
Female,166.4165094,162.0482313
Male,179.5298511,195.9858981
Male,175.3272453,198.0143768
Male,171.480999,177.4228201
Male,172.4831787,167.7261923
Male,181.6783655,212.2544283
Male,182.1024567,196.726282
Male,174.353264,181.3717231
Male,173.8488786,183.8184077
Female,156.9248888,119.9561986
Female,153.3871776,124.9821973
Female,175.0082846,192.6400373
Female,162.5562507,149.3647828
Female,165.9557603,132.0084182
Female,168.0414563,160.4105027
Female,162.032264,129.3410808
Male,176.2103694,183.9368603
Male,182.459544,208.6932356
Female,157.5462162,118.6142192
Male,184.0248323,201.9195631
Female,155.7020788,115.0289952
Male,169.6179583,158.7158702
Male,169.1880503,191.8418546
Male,171.9153752,192.1500419
Male,171.1359937,173.3103956
Male,182.5259866,202.9068593
Female,166.684476,136.3942316
Female,173.8856333,176.1526476
Female,162.3307881,131.5604835
Female,158.5139429,120.3033498
Female,172.7177124,158.5720065
Male,176.0904076,212.2892974
Female,162.0110308,139.3405373
Female,156.8644673,115.5815508
Male,164.7810844,164.0927808
Male,171.9074131,169.611562
Male,165.7720953,167.7558699
Female,161.2161659,130.2916613
Male,179.0421937,174.0426095
Male,181.8997872,206.1634325
Female,155.8318292,121.9663436
Male,177.8610906,197.2553766
Male,167.3355444,157.4505799
Female,162.2623223,139.2028346
Female,172.1127103,155.9739308
Male,179.3574325,187.4720235
Male,180.7539988,199.443989
Female,158.5166202,142.7644183
Female,160.2105614,146.9055581
Female,171.1514862,158.8175024
Female,154.498549,104.2321149
Male,177.6279678,185.7873037
Male,174.8078299,197.6167878
Male,187.2405266,198.4622269
Male,172.2114923,182.1932732
Female,159.2740982,126.9843214
Male,174.1458828,175.0419457
Female,172.7765972,162.6525282
Male,171.3105045,186.8388682
Female,151.4718143,111.4545821
Male,181.5679382,209.9147415
Female,172.0655993,162.3086656
Female,157.2127209,124.3108189
Male,179.3639897,188.6638321
Male,186.724531,210.3997695
Female,162.3481569,145.6242906
Male,180.5434122,209.8535536
Female,157.0421001,123.8228443
Male,180.2334451,201.6633373
Female,168.1817455,173.3827122
Male,171.9540643,179.2870313
Male,167.1473997,149.2404065
Male,169.9381471,164.3599627
Male,169.0471254,171.4674808
Male,184.8240397,220.6780415
Female,163.8443609,143.0434578
Female,143.5967812,97.74389648
Male,171.4379613,165.2502638
Male,177.9674614,195.8570133
Male,170.3192006,169.8145254
Male,172.3764581,202.4410432
Male,170.1834295,183.8267586
Female,151.4272516,115.2477718
Female,168.5121134,163.8329174
Female,170.4638181,162.6047911
Male,170.6012829,182.6803524
Female,150.2842915,109.870098
Male,185.729896,206.897644
Female,157.5697105,119.4181349
Male,182.270377,211.4808535
Male,177.8681784,186.3587022
Female,164.3986468,138.0857961
Female,165.6608268,151.5697837
Female,160.6078,138.8312521
Female,160.3676522,117.3050058
Male,170.5657344,183.6898262
Female,156.7321625,126.7872994
Female,158.2820102,123.7835638
Male,171.5607993,196.4933152
Female,168.4251164,147.5865
Male,167.0392735,163.2308403
Female,165.165053,136.8531107
Female,149.4728551,117.7266921
Male,182.2656376,211.7374418
Female,141.3972334,68.98253009
Female,152.214217,98.42910943
Female,149.1140412,101.9904703
Male,171.145347,182.6734054
Male,168.5915306,166.9234129
Male,168.0105044,202.1302741
Male,180.8697572,204.242177
Female,169.411314,143.6245476
Male,166.7685783,163.1951164
Male,185.2543092,210.054856
Female,158.4741119,125.635115
Female,160.3403935,136.2399294
Male,174.1479355,190.3654723
Female,156.5653237,117.8486261
Male,180.7299506,210.0484067
Female,151.4057427,109.813156
Male,181.8811193,209.9649432
Male,177.9192608,190.0024052
Male,178.0411351,196.6392662
Male,181.8806731,207.2504768
Female,158.1075851,117.2303372
Male,174.9046294,169.5568208
Male,173.2420745,178.9052996
Male,165.9900428,146.7397976
Male,176.3938324,198.8278171
Female,154.7141682,104.2765288
Male,169.203686,160.9919899
Female,180.2146741,193.2259267
Male,176.16926,200.9419157
Male,173.4330989,178.0623647
Male,173.7046281,179.6517586
Male,179.7420798,188.7924569
Male,169.2871271,172.3175086
Male,168.4552574,167.2146255
Female,166.5713093,154.8043636
Male,165.1788251,154.8411421
Male,180.0169411,179.3685297
Male,176.7385678,214.6060555
Female,166.0341588,156.097455
Female,161.1926288,128.9509609
Male,171.214216,188.5940922
Male,166.1233013,159.6054441
Male,180.5695239,181.0306372
Male,171.187959,178.3001966
Female,160.4872654,127.1771207
Male,171.5923702,158.5679874
Male,183.0761823,213.1888636
Female,163.3697261,136.1131124
Female,157.0706583,116.4031713
Female,160.0236365,120.1858889
Male,182.0104554,204.4262556
Female,168.4628725,148.938464
Male,168.974247,179.2229686
Female,162.7721909,134.3137134
Male,171.8450802,178.9159401
Female,164.3816628,146.3423137
Male,174.5817899,179.2047821
Female,170.1363602,172.0844121
Male,170.4278678,193.9551074
Male,177.1436535,183.6769019
Female,152.8127763,94.23233057
Male,176.7375179,187.0287475
Female,164.5691863,140.4009132
Male,166.164467,171.9357709
Male,183.7702722,203.042213
Male,164.1770433,162.4070267
Male,156.1536354,161.0287521
Male,183.1752698,203.0537871
Male,165.0256249,166.7531109
Male,169.2375231,174.8877865
Female,160.8755985,137.975016
Female,160.6842774,126.4267928
Female,155.967896,123.0149743
Male,174.1966887,181.167061
Male,173.0192348,171.7067826
Female,159.8761278,136.7731558
Female,167.4762327,135.9267252
Female,166.707308,138.3333978
Female,150.5364102,100.6485236
Female,172.6417345,168.1664315
Female,155.228285,114.433436
Male,176.2027928,191.4057111
Male,163.6539676,168.7956146
Female,166.1860708,143.3363309
Female,156.6847151,118.7386425
Female,170.4842011,156.5383544
Female,168.5445827,156.7743865
Male,175.5511648,188.7172726
Male,161.5915419,162.6749752
Male,166.4819537,171.9803313
Female,171.4699238,171.5916843
Female,162.6874095,144.6620034
Male,172.211099,177.7860776
Female,161.8677719,140.0252851
Female,153.0004316,123.8632085
Female,163.6928493,142.8212166
Male,178.3001778,214.0044377
Female,156.7360884,128.7578932
Female,172.8112035,152.1250206
Male,178.1642007,182.8321969
Male,168.4695558,163.7471546
Male,181.2439916,203.3763539
Male,183.3252852,188.6306572
Male,180.5375256,183.7270955
Male,174.4656294,203.5603338
Female,160.4556982,142.7477537
Male,175.2912401,177.057807
Female,172.6966211,172.2176489
Male,176.7942277,185.6395107
Female,166.6193785,145.0804043
Female,159.8606638,127.7252893
Female,162.7731354,127.8432318
Male,188.2255795,215.7597035
Male,174.8696269,174.8873671
Female,168.5729871,156.4211166
Male,165.6266605,151.8756691
Female,148.8947508,114.0506067
Female,150.9964631,112.1183596
Female,166.7640248,143.5331275
Male,187.3723987,216.9682385
Male,161.4946372,142.1747596
Female,165.3411276,120.8444459
Female,176.7791913,173.5299447
Female,165.6763279,123.1733821
Female,148.277103,96.57921203
Male,180.6044982,217.2696052
Female,157.8373506,117.2872341
Male,183.7811203,224.6036548
Male,171.2337465,164.8678617
Male,175.707843,196.6053016
Male,175.4646663,176.5561446
Female,160.7106081,142.9942398
Male,176.5536828,192.5942266
Female,167.6704742,147.1960459
Male,170.4455316,165.3738242
Male,189.7556888,215.2255088
Male,169.4800892,182.1984059
Male,173.7757542,171.3212163
Female,160.4689227,133.305963
Female,170.2592914,145.5251904
Male,165.2154278,147.6602601
Female,160.2306231,134.2652993
Female,156.2217302,122.286751
Female,164.5610664,138.7917704
Male,173.9494344,180.8962866
Male,182.1703535,211.0075801
Male,176.3553984,200.2184902
Female,159.8950132,141.9100543
Female,162.1135035,129.2975201
Female,161.2780694,141.0264055
Male,168.9572154,167.0766424
Male,173.3031937,189.8419761
Female,162.4256063,138.8654435
Female,158.3851835,120.6625287
Female,169.8005904,154.0824109
Male,177.377997,188.041029
Male,175.5688307,192.3736519
Male,158.3247096,140.4632665
Male,173.5133484,169.7808397
Male,174.1935233,196.419012
Female,159.2273372,116.271542
Female,157.0342481,133.692684
Female,147.9719257,117.4977572
Female,161.7550305,131.5930429
Female,170.71019,171.1849135
Female,169.5306832,168.8668772
Female,166.4432947,138.9895355
Female,164.6085374,156.0955779
Female,168.8984854,164.9268162
Female,163.5984158,139.6042191
Male,182.1208356,212.039012
Male,181.7098182,207.3079166
Female,176.3275143,181.8537976
Male,171.4378539,188.956674
Female,164.0337261,126.4327205
Male,172.3125592,169.4593059
Female,162.3839446,141.2060121
Male,172.4411305,168.824927
Male,172.8156982,178.1132529
Female,166.099134,146.7141329
Female,168.3952573,165.0149559
Male,176.08852,177.3635878
Male,172.3556093,191.7103323
Male,178.4308347,202.921364
Male,174.0783174,186.7031045
Male,171.6002388,192.9577313
Male,181.851907,207.7961441
Male,176.7114327,182.1541392
Male,170.4667054,175.7763501
Female,164.4935134,151.9422647
Female,149.2799643,103.5377561
Male,165.3515496,164.2584621
Female,166.2553814,142.4587346
Female,166.1394356,151.5321932
Male,163.4984115,154.0080914
Male,163.5970141,154.6410416
Male,184.8947781,209.8061215
Male,181.5850551,189.9901271
Female,163.4002188,145.5070095
Female,166.1534128,119.7785406
Female,153.8440649,106.7912512
Female,172.2839923,173.3604366
Female,166.452576,120.8474285
Male,171.9211445,178.5569228
Female,165.626693,150.4985789
Male,176.956019,216.7316335
Female,161.4909158,144.0550934
Female,152.3944261,113.6511113
